code=32, textureId=0, prespace=0, width=8, advance=8, top=(1, 1), bottom=(9, 17)
code=58165, textureId=14, prespace=0, width=16, advance=16, top=(113, 33), bottom=(129, 49)
code=58166, textureId=14, prespace=0, width=16, advance=16, top=(129, 33), bottom=(145, 49)
code=58167, textureId=14, prespace=0, width=16, advance=16, top=(145, 33), bottom=(161, 49)
code=58168, textureId=14, prespace=0, width=16, advance=16, top=(161, 33), bottom=(177, 49)
code=58169, textureId=14, prespace=0, width=16, advance=16, top=(177, 33), bottom=(193, 49)
code=58170, textureId=14, prespace=0, width=16, advance=16, top=(193, 33), bottom=(209, 49)
code=58171, textureId=14, prespace=0, width=16, advance=16, top=(209, 33), bottom=(225, 49)
code=58172, textureId=14, prespace=0, width=16, advance=16, top=(225, 33), bottom=(241, 49)
code=58173, textureId=14, prespace=0, width=16, advance=16, top=(241, 33), bottom=(257, 49)
code=58174, textureId=14, prespace=0, width=16, advance=16, top=(257, 33), bottom=(273, 49)
code=58175, textureId=14, prespace=0, width=16, advance=16, top=(273, 33), bottom=(289, 49)
code=58176, textureId=14, prespace=0, width=16, advance=16, top=(289, 33), bottom=(305, 49)
code=58177, textureId=14, prespace=0, width=16, advance=16, top=(305, 33), bottom=(321, 49)
code=58178, textureId=14, prespace=0, width=16, advance=16, top=(321, 33), bottom=(337, 49)
code=58179, textureId=14, prespace=0, width=16, advance=16, top=(337, 33), bottom=(353, 49)
code=58180, textureId=14, prespace=0, width=16, advance=16, top=(353, 33), bottom=(369, 49)
code=58181, textureId=14, prespace=0, width=16, advance=16, top=(369, 33), bottom=(385, 49)
code=58182, textureId=14, prespace=0, width=16, advance=16, top=(385, 33), bottom=(401, 49)
code=58183, textureId=14, prespace=0, width=16, advance=16, top=(401, 33), bottom=(417, 49)
code=58184, textureId=14, prespace=0, width=16, advance=16, top=(417, 33), bottom=(433, 49)
code=58185, textureId=14, prespace=0, width=16, advance=16, top=(433, 33), bottom=(449, 49)
code=58186, textureId=14, prespace=0, width=16, advance=16, top=(449, 33), bottom=(465, 49)
code=58187, textureId=14, prespace=0, width=16, advance=16, top=(465, 33), bottom=(481, 49)
code=58188, textureId=14, prespace=0, width=16, advance=16, top=(481, 33), bottom=(497, 49)
code=58189, textureId=14, prespace=0, width=16, advance=16, top=(1, 49), bottom=(17, 65)
code=58190, textureId=14, prespace=0, width=16, advance=16, top=(17, 49), bottom=(33, 65)
code=58191, textureId=14, prespace=0, width=16, advance=16, top=(33, 49), bottom=(49, 65)
code=58192, textureId=14, prespace=0, width=16, advance=16, top=(49, 49), bottom=(65, 65)
code=58193, textureId=14, prespace=0, width=16, advance=16, top=(65, 49), bottom=(81, 65)
code=58194, textureId=14, prespace=0, width=16, advance=16, top=(81, 49), bottom=(97, 65)
code=58195, textureId=14, prespace=0, width=16, advance=16, top=(97, 49), bottom=(113, 65)
code=58196, textureId=14, prespace=0, width=16, advance=16, top=(113, 49), bottom=(129, 65)
code=58197, textureId=14, prespace=0, width=16, advance=16, top=(129, 49), bottom=(145, 65)
code=58198, textureId=14, prespace=0, width=16, advance=16, top=(145, 49), bottom=(161, 65)
code=58199, textureId=14, prespace=0, width=16, advance=16, top=(161, 49), bottom=(177, 65)
code=58200, textureId=14, prespace=0, width=16, advance=16, top=(177, 49), bottom=(193, 65)
code=58201, textureId=14, prespace=0, width=16, advance=16, top=(193, 49), bottom=(209, 65)
code=58202, textureId=14, prespace=0, width=16, advance=16, top=(209, 49), bottom=(225, 65)
code=58203, textureId=14, prespace=0, width=16, advance=16, top=(225, 49), bottom=(241, 65)
code=58204, textureId=14, prespace=0, width=16, advance=16, top=(241, 49), bottom=(257, 65)
code=58205, textureId=14, prespace=0, width=16, advance=16, top=(257, 49), bottom=(273, 65)
code=58206, textureId=14, prespace=0, width=16, advance=16, top=(273, 49), bottom=(289, 65)
code=58207, textureId=14, prespace=0, width=16, advance=16, top=(289, 49), bottom=(305, 65)
code=58208, textureId=14, prespace=0, width=16, advance=16, top=(305, 49), bottom=(321, 65)
code=58209, textureId=14, prespace=0, width=16, advance=16, top=(321, 49), bottom=(337, 65)
code=58210, textureId=14, prespace=0, width=16, advance=16, top=(337, 49), bottom=(353, 65)
code=58211, textureId=14, prespace=0, width=16, advance=16, top=(353, 49), bottom=(369, 65)
code=58212, textureId=14, prespace=0, width=16, advance=16, top=(369, 49), bottom=(385, 65)
code=58213, textureId=14, prespace=0, width=16, advance=16, top=(385, 49), bottom=(401, 65)
code=58214, textureId=14, prespace=0, width=16, advance=16, top=(401, 49), bottom=(417, 65)
code=58215, textureId=14, prespace=0, width=16, advance=16, top=(417, 49), bottom=(433, 65)
code=58216, textureId=14, prespace=0, width=16, advance=16, top=(433, 49), bottom=(449, 65)
code=58217, textureId=14, prespace=0, width=16, advance=16, top=(449, 49), bottom=(465, 65)
code=58218, textureId=14, prespace=0, width=16, advance=16, top=(465, 49), bottom=(481, 65)
code=58219, textureId=14, prespace=0, width=16, advance=16, top=(481, 49), bottom=(497, 65)
code=58220, textureId=14, prespace=0, width=16, advance=16, top=(1, 65), bottom=(17, 81)
code=58221, textureId=14, prespace=0, width=16, advance=16, top=(17, 65), bottom=(33, 81)
code=58222, textureId=14, prespace=0, width=16, advance=16, top=(33, 65), bottom=(49, 81)
code=58223, textureId=14, prespace=0, width=16, advance=16, top=(49, 65), bottom=(65, 81)
code=58224, textureId=14, prespace=0, width=16, advance=16, top=(65, 65), bottom=(81, 81)
code=58225, textureId=14, prespace=0, width=16, advance=16, top=(81, 65), bottom=(97, 81)
code=58226, textureId=14, prespace=0, width=16, advance=16, top=(97, 65), bottom=(113, 81)
code=58227, textureId=14, prespace=0, width=16, advance=16, top=(113, 65), bottom=(129, 81)
code=58228, textureId=14, prespace=0, width=16, advance=16, top=(129, 65), bottom=(145, 81)
code=58229, textureId=14, prespace=0, width=16, advance=16, top=(145, 65), bottom=(161, 81)
code=58230, textureId=14, prespace=0, width=16, advance=16, top=(161, 65), bottom=(177, 81)
code=58231, textureId=14, prespace=0, width=16, advance=16, top=(177, 65), bottom=(193, 81)
code=58232, textureId=14, prespace=0, width=16, advance=16, top=(193, 65), bottom=(209, 81)
code=58233, textureId=14, prespace=0, width=16, advance=16, top=(209, 65), bottom=(225, 81)
code=58234, textureId=14, prespace=0, width=16, advance=16, top=(225, 65), bottom=(241, 81)
code=58235, textureId=14, prespace=0, width=16, advance=16, top=(241, 65), bottom=(257, 81)
code=58236, textureId=14, prespace=0, width=16, advance=16, top=(257, 65), bottom=(273, 81)
code=58237, textureId=14, prespace=0, width=16, advance=16, top=(273, 65), bottom=(289, 81)
code=58238, textureId=14, prespace=0, width=16, advance=16, top=(289, 65), bottom=(305, 81)
code=58239, textureId=14, prespace=0, width=16, advance=16, top=(305, 65), bottom=(321, 81)
code=58240, textureId=14, prespace=0, width=16, advance=16, top=(321, 65), bottom=(337, 81)
code=58241, textureId=14, prespace=0, width=16, advance=16, top=(337, 65), bottom=(353, 81)
code=58242, textureId=14, prespace=0, width=16, advance=16, top=(353, 65), bottom=(369, 81)
code=58243, textureId=14, prespace=0, width=16, advance=16, top=(369, 65), bottom=(385, 81)
code=58244, textureId=14, prespace=0, width=16, advance=16, top=(385, 65), bottom=(401, 81)
code=58245, textureId=14, prespace=0, width=16, advance=16, top=(401, 65), bottom=(417, 81)
code=58246, textureId=14, prespace=0, width=16, advance=16, top=(417, 65), bottom=(433, 81)
code=58247, textureId=14, prespace=0, width=16, advance=16, top=(433, 65), bottom=(449, 81)
code=58248, textureId=14, prespace=0, width=16, advance=16, top=(449, 65), bottom=(465, 81)
code=58249, textureId=14, prespace=0, width=16, advance=16, top=(465, 65), bottom=(481, 81)
code=58250, textureId=14, prespace=0, width=16, advance=16, top=(481, 65), bottom=(497, 81)
code=58251, textureId=14, prespace=0, width=16, advance=16, top=(1, 81), bottom=(17, 97)
code=58252, textureId=14, prespace=0, width=16, advance=16, top=(17, 81), bottom=(33, 97)
code=58253, textureId=14, prespace=0, width=16, advance=16, top=(33, 81), bottom=(49, 97)
code=58254, textureId=14, prespace=0, width=16, advance=16, top=(49, 81), bottom=(65, 97)
code=58255, textureId=14, prespace=0, width=16, advance=16, top=(65, 81), bottom=(81, 97)
code=58256, textureId=14, prespace=0, width=16, advance=16, top=(81, 81), bottom=(97, 97)
code=58257, textureId=14, prespace=0, width=16, advance=16, top=(97, 81), bottom=(113, 97)
code=58258, textureId=14, prespace=0, width=16, advance=16, top=(113, 81), bottom=(129, 97)
code=58259, textureId=14, prespace=0, width=16, advance=16, top=(129, 81), bottom=(145, 97)
code=58260, textureId=14, prespace=0, width=16, advance=16, top=(145, 81), bottom=(161, 97)
code=58261, textureId=14, prespace=0, width=16, advance=16, top=(161, 81), bottom=(177, 97)
code=58262, textureId=14, prespace=0, width=16, advance=16, top=(177, 81), bottom=(193, 97)
code=58263, textureId=14, prespace=0, width=16, advance=16, top=(193, 81), bottom=(209, 97)
code=58264, textureId=14, prespace=0, width=16, advance=16, top=(209, 81), bottom=(225, 97)
code=58265, textureId=14, prespace=0, width=16, advance=16, top=(225, 81), bottom=(241, 97)
code=58266, textureId=14, prespace=0, width=16, advance=16, top=(241, 81), bottom=(257, 97)
code=58267, textureId=14, prespace=0, width=16, advance=16, top=(257, 81), bottom=(273, 97)
code=58268, textureId=14, prespace=0, width=16, advance=16, top=(273, 81), bottom=(289, 97)
code=58269, textureId=14, prespace=0, width=16, advance=16, top=(289, 81), bottom=(305, 97)
code=58270, textureId=14, prespace=0, width=16, advance=16, top=(305, 81), bottom=(321, 97)
code=58271, textureId=14, prespace=0, width=16, advance=16, top=(321, 81), bottom=(337, 97)
code=58272, textureId=14, prespace=0, width=16, advance=16, top=(337, 81), bottom=(353, 97)
code=58273, textureId=14, prespace=0, width=16, advance=16, top=(353, 81), bottom=(369, 97)
code=58274, textureId=14, prespace=0, width=16, advance=16, top=(369, 81), bottom=(385, 97)
code=58275, textureId=14, prespace=0, width=16, advance=16, top=(385, 81), bottom=(401, 97)
code=58276, textureId=14, prespace=0, width=16, advance=16, top=(401, 81), bottom=(417, 97)
code=58277, textureId=14, prespace=0, width=16, advance=16, top=(417, 81), bottom=(433, 97)
code=58278, textureId=14, prespace=0, width=16, advance=16, top=(433, 81), bottom=(449, 97)
code=58279, textureId=14, prespace=0, width=16, advance=16, top=(449, 81), bottom=(465, 97)
code=58280, textureId=14, prespace=0, width=16, advance=16, top=(465, 81), bottom=(481, 97)
code=58281, textureId=14, prespace=0, width=16, advance=16, top=(481, 81), bottom=(497, 97)
code=58282, textureId=14, prespace=0, width=16, advance=16, top=(1, 97), bottom=(17, 113)
code=58283, textureId=14, prespace=0, width=16, advance=16, top=(17, 97), bottom=(33, 113)
code=58284, textureId=14, prespace=0, width=16, advance=16, top=(33, 97), bottom=(49, 113)
code=58285, textureId=14, prespace=0, width=16, advance=16, top=(49, 97), bottom=(65, 113)
code=58286, textureId=14, prespace=0, width=16, advance=16, top=(65, 97), bottom=(81, 113)
code=58287, textureId=14, prespace=0, width=16, advance=16, top=(81, 97), bottom=(97, 113)
code=58288, textureId=14, prespace=0, width=16, advance=16, top=(97, 97), bottom=(113, 113)
code=58289, textureId=14, prespace=0, width=16, advance=16, top=(113, 97), bottom=(129, 113)
code=58290, textureId=14, prespace=0, width=16, advance=16, top=(129, 97), bottom=(145, 113)
code=58291, textureId=14, prespace=0, width=16, advance=16, top=(145, 97), bottom=(161, 113)
code=58292, textureId=14, prespace=0, width=16, advance=16, top=(161, 97), bottom=(177, 113)
code=58293, textureId=14, prespace=0, width=16, advance=16, top=(177, 97), bottom=(193, 113)
code=58294, textureId=14, prespace=0, width=16, advance=16, top=(193, 97), bottom=(209, 113)
code=58295, textureId=14, prespace=0, width=16, advance=16, top=(209, 97), bottom=(225, 113)
code=58296, textureId=14, prespace=0, width=16, advance=16, top=(225, 97), bottom=(241, 113)
code=58297, textureId=14, prespace=0, width=16, advance=16, top=(241, 97), bottom=(257, 113)
code=58298, textureId=14, prespace=0, width=16, advance=16, top=(257, 97), bottom=(273, 113)
code=58299, textureId=14, prespace=0, width=16, advance=16, top=(273, 97), bottom=(289, 113)
code=58300, textureId=14, prespace=0, width=16, advance=16, top=(289, 97), bottom=(305, 113)
code=58301, textureId=14, prespace=0, width=16, advance=16, top=(305, 97), bottom=(321, 113)
code=58302, textureId=14, prespace=0, width=16, advance=16, top=(321, 97), bottom=(337, 113)
code=58303, textureId=14, prespace=0, width=16, advance=16, top=(337, 97), bottom=(353, 113)
code=58304, textureId=14, prespace=0, width=16, advance=16, top=(353, 97), bottom=(369, 113)
code=58305, textureId=14, prespace=0, width=16, advance=16, top=(369, 97), bottom=(385, 113)
code=58306, textureId=14, prespace=0, width=16, advance=16, top=(385, 97), bottom=(401, 113)
code=58307, textureId=14, prespace=0, width=16, advance=16, top=(401, 97), bottom=(417, 113)
code=58308, textureId=14, prespace=0, width=16, advance=16, top=(417, 97), bottom=(433, 113)
code=58309, textureId=14, prespace=0, width=16, advance=16, top=(433, 97), bottom=(449, 113)
code=58310, textureId=14, prespace=0, width=16, advance=16, top=(449, 97), bottom=(465, 113)
code=58311, textureId=14, prespace=0, width=16, advance=16, top=(465, 97), bottom=(481, 113)
code=58312, textureId=14, prespace=0, width=16, advance=16, top=(481, 97), bottom=(497, 113)
code=58313, textureId=14, prespace=0, width=16, advance=16, top=(1, 113), bottom=(17, 129)
code=58314, textureId=14, prespace=0, width=16, advance=16, top=(17, 113), bottom=(33, 129)
code=58315, textureId=14, prespace=0, width=16, advance=16, top=(33, 113), bottom=(49, 129)
code=58316, textureId=14, prespace=0, width=16, advance=16, top=(49, 113), bottom=(65, 129)
code=58317, textureId=14, prespace=0, width=16, advance=16, top=(65, 113), bottom=(81, 129)
code=58318, textureId=14, prespace=0, width=16, advance=16, top=(81, 113), bottom=(97, 129)
code=58319, textureId=14, prespace=0, width=16, advance=16, top=(97, 113), bottom=(113, 129)
code=58320, textureId=14, prespace=0, width=16, advance=16, top=(113, 113), bottom=(129, 129)
code=58321, textureId=14, prespace=0, width=16, advance=16, top=(129, 113), bottom=(145, 129)
code=58322, textureId=14, prespace=0, width=16, advance=16, top=(145, 113), bottom=(161, 129)
code=58323, textureId=14, prespace=0, width=16, advance=16, top=(161, 113), bottom=(177, 129)
code=58324, textureId=14, prespace=0, width=16, advance=16, top=(177, 113), bottom=(193, 129)
code=58325, textureId=14, prespace=0, width=16, advance=16, top=(193, 113), bottom=(209, 129)
code=58326, textureId=14, prespace=0, width=16, advance=16, top=(209, 113), bottom=(225, 129)
code=58327, textureId=14, prespace=0, width=16, advance=16, top=(225, 113), bottom=(241, 129)
code=58328, textureId=14, prespace=0, width=16, advance=16, top=(241, 113), bottom=(257, 129)
code=58329, textureId=14, prespace=0, width=16, advance=16, top=(257, 113), bottom=(273, 129)
code=58330, textureId=14, prespace=0, width=16, advance=16, top=(273, 113), bottom=(289, 129)
code=58331, textureId=14, prespace=0, width=16, advance=16, top=(289, 113), bottom=(305, 129)
code=58332, textureId=14, prespace=0, width=16, advance=16, top=(305, 113), bottom=(321, 129)
code=58333, textureId=14, prespace=0, width=16, advance=16, top=(321, 113), bottom=(337, 129)
code=58334, textureId=14, prespace=0, width=16, advance=16, top=(337, 113), bottom=(353, 129)
code=58335, textureId=14, prespace=0, width=16, advance=16, top=(353, 113), bottom=(369, 129)
code=58336, textureId=14, prespace=0, width=16, advance=16, top=(369, 113), bottom=(385, 129)
code=58337, textureId=14, prespace=0, width=16, advance=16, top=(385, 113), bottom=(401, 129)
code=58338, textureId=14, prespace=0, width=16, advance=16, top=(401, 113), bottom=(417, 129)
code=58339, textureId=14, prespace=0, width=16, advance=16, top=(417, 113), bottom=(433, 129)
code=58340, textureId=14, prespace=0, width=16, advance=16, top=(433, 113), bottom=(449, 129)
code=58341, textureId=14, prespace=0, width=16, advance=16, top=(449, 113), bottom=(465, 129)
